[2026-02-15 04:20:27.488] [workload] [debug] issue,sys->id=1, tick=262842738538, node->id=13048, node->name=COMP_NODE_FWD_iter12_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] callback,sys->id=2, tick=306111450541, node->id=22018, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] issue,sys->id=2, tick=306111450541, node->id=22019, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] callback,sys->id=0, tick=306111450542, node->id=5955, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] issue,sys->id=0, tick=306111450542, node->id=5956, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] callback,sys->id=2, tick=306111450542, node->id=22019, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] issue,sys->id=2, tick=306111450542, node->id=22020, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] callback,sys->id=0, tick=306111450543, node->id=5956, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] issue,sys->id=0, tick=306111450543, node->id=5957, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] callback,sys->id=2, tick=306111450543, node->id=22020, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] issue,sys->id=2, tick=306111450543, node->id=22021, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] callback,sys->id=0, tick=306111450544, node->id=5957, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] issue,sys->id=0, tick=306111450544, node->id=5958, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] callback,sys->id=2, tick=306111450544, node->id=22021, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] issue,sys->id=2, tick=306111450544, node->id=22022, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] callback,sys->id=0, tick=306111450545, node->id=5958, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] issue,sys->id=0, tick=306111450545, node->id=5959, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] callback,sys->id=2, tick=306111450545, node->id=22022, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] issue,sys->id=2, tick=306111450545, node->id=22023, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] callback,sys->id=0, tick=306111450546, node->id=5959, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] issue,sys->id=0, tick=306111450546, node->id=5960, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] callback,sys->id=2, tick=306111450546, node->id=22023, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] issue,sys->id=2, tick=306111450546, node->id=22024, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] callback,sys->id=0, tick=306111450547, node->id=5960, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] issue,sys->id=0, tick=306111450547, node->id=5961, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] callback,sys->id=2, tick=306111450547, node->id=22024, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] issue,sys->id=2, tick=306111450547, node->id=22025, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] callback,sys->id=0, tick=306111450548, node->id=5961, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] issue,sys->id=0, tick=306111450548, node->id=5962, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] callback,sys->id=2, tick=306111450548, node->id=22025, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] issue,sys->id=2, tick=306111450548, node->id=22026, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] callback,sys->id=0, tick=306111450549, node->id=5962, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] issue,sys->id=0, tick=306111450549, node->id=5963, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] callback,sys->id=2, tick=306111450549, node->id=22026, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] issue,sys->id=2, tick=306111450549, node->id=22027, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] callback,sys->id=0, tick=306111450550, node->id=5963, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] issue,sys->id=0, tick=306111450550, node->id=5964, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] callback,sys->id=2, tick=306111450550, node->id=22027, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] issue,sys->id=2, tick=306111450550, node->id=22028, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] callback,sys->id=0, tick=306111450551, node->id=5964, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] issue,sys->id=0, tick=306111450551, node->id=5965, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] callback,sys->id=2, tick=306111450551, node->id=22028, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] issue,sys->id=2, tick=306111450551, node->id=22029, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] callback,sys->id=0, tick=306111450552, node->id=5965, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] issue,sys->id=0, tick=306111450552, node->id=5966, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] callback,sys->id=2, tick=306111450552, node->id=22029, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] issue,sys->id=2, tick=306111450552, node->id=22030, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] callback,sys->id=0, tick=306111450553, node->id=5966, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] issue,sys->id=0, tick=306111450553, node->id=5967, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] callback,sys->id=2, tick=306111450553, node->id=22030, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.793] [workload] [debug] issue,sys->id=2, tick=306111450553, node->id=22031, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.794] [workload] [debug] callback,sys->id=0, tick=306111450554, node->id=5967, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.794] [workload] [debug] issue,sys->id=0, tick=306111450554, node->id=5968, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.794] [workload] [debug] callback,sys->id=2, tick=306111450554, node->id=22031, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.794] [workload] [debug] issue,sys->id=2, tick=306111450554, node->id=22032, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.794] [workload] [debug] callback,sys->id=0, tick=306111450555, node->id=5968, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.794] [workload] [debug] issue,sys->id=0, tick=306111450555, node->id=5969, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.794] [workload] [debug] callback,sys->id=2, tick=306111450555, node->id=22032, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.794] [workload] [debug] issue,sys->id=2, tick=306111450555, node->id=22033, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.794] [workload] [debug] callback,sys->id=0, tick=306111450556, node->id=5969, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.794] [workload] [debug] issue,sys->id=0, tick=306111450556, node->id=5970, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.794] [workload] [debug] callback,sys->id=2, tick=306111450556, node->id=22033, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.794] [workload] [debug] issue,sys->id=2, tick=306111450556, node->id=22034, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.794] [workload] [debug] callback,sys->id=0, tick=306111450557, node->id=5970, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.794] [workload] [debug] issue,sys->id=0, tick=306111450557, node->id=5971, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.794] [workload] [debug] callback,sys->id=2, tick=306111450557, node->id=22034, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.794] [workload] [debug] issue,sys->id=2, tick=306111450557, node->id=22035, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.794] [workload] [debug] callback,sys->id=0, tick=306111450558, node->id=5971, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.794] [workload] [debug] issue,sys->id=0, tick=306111450558, node->id=5972, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.794] [workload] [debug] callback,sys->id=2, tick=306111450558, node->id=22035, node->name=COMP_NODE_BCKWD_iter14_b5_ffwd_compute, node->type=4
[2026-02-15 04:20:27.794] [workload] [debug] issue,sys->id=2, tick=306111450558, node->id=22036, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.794] [workload] [debug] callback,sys->id=0, tick=306111450559, node->id=5972, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.794] [workload] [debug] callback,sys->id=2, tick=306111450559, node->id=22036, node->name=COMP_NODE_BCKWD_iter14_b5_attention_compute, node->type=4
[2026-02-15 04:20:27.794] [workload] [debug] callback,sys->id=1, tick=306117701035, node->id=14029, node->name=COMM_SEND_NODE_BCKWD_iter14_b6_dp0pp1tp0, node->type=5
[2026-02-15 04:20:27.794] [workload] [debug] issue,sys->id=1, tick=306117701035, node->id=14054, node->name=COMM_SEND_NODE_BCKWD_iter14_b7_dp0pp1tp0, node->type=5
[2026-02-15 04:20:27.794] [workload] [debug] callback,sys->id=0, tick=306117701035, node->id=5973, node->name=COMM_RECV_NODE_BCKWD_iter14_b6_dp0pp0tp0, node->type=6
[2026-02-15 04:20:27.795] [workload] [debug] issue,sys->id=0, tick=306117701035, node->id=5974, node->name=COMP_NODE_BCKWD_iter14_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] issue,sys->id=0, tick=306117701035, node->id=5998, node->name=COMM_RECV_NODE_BCKWD_iter14_b7_dp0pp0tp0, node->type=6
[2026-02-15 04:20:27.795] [workload] [debug] callback,sys->id=3, tick=306117701035, node->id=30093, node->name=COMM_SEND_NODE_BCKWD_iter14_b6_dp1pp1tp0, node->type=5
[2026-02-15 04:20:27.795] [workload] [debug] issue,sys->id=3, tick=306117701035, node->id=30118, node->name=COMM_SEND_NODE_BCKWD_iter14_b7_dp1pp1tp0, node->type=5
[2026-02-15 04:20:27.795] [workload] [debug] callback,sys->id=2, tick=306117701035, node->id=22037, node->name=COMM_RECV_NODE_BCKWD_iter14_b6_dp1pp0tp0, node->type=6
[2026-02-15 04:20:27.795] [workload] [debug] issue,sys->id=2, tick=306117701035, node->id=22038, node->name=COMP_NODE_BCKWD_iter14_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] issue,sys->id=2, tick=306117701035, node->id=22062, node->name=COMM_RECV_NODE_BCKWD_iter14_b7_dp1pp0tp0, node->type=6
[2026-02-15 04:20:27.795] [workload] [debug] callback,sys->id=0, tick=306117701036, node->id=5974, node->name=COMP_NODE_BCKWD_iter14_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] issue,sys->id=0, tick=306117701036, node->id=5975, node->name=COMP_NODE_BCKWD_iter14_b6_attention_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] callback,sys->id=2, tick=306117701036, node->id=22038, node->name=COMP_NODE_BCKWD_iter14_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] issue,sys->id=2, tick=306117701036, node->id=22039, node->name=COMP_NODE_BCKWD_iter14_b6_attention_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] callback,sys->id=0, tick=306117701037, node->id=5975, node->name=COMP_NODE_BCKWD_iter14_b6_attention_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] issue,sys->id=0, tick=306117701037, node->id=5976, node->name=COMP_NODE_BCKWD_iter14_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] callback,sys->id=2, tick=306117701037, node->id=22039, node->name=COMP_NODE_BCKWD_iter14_b6_attention_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] issue,sys->id=2, tick=306117701037, node->id=22040, node->name=COMP_NODE_BCKWD_iter14_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] callback,sys->id=0, tick=306117701038, node->id=5976, node->name=COMP_NODE_BCKWD_iter14_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] issue,sys->id=0, tick=306117701038, node->id=5977, node->name=COMP_NODE_BCKWD_iter14_b6_attention_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] callback,sys->id=2, tick=306117701038, node->id=22040, node->name=COMP_NODE_BCKWD_iter14_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] issue,sys->id=2, tick=306117701038, node->id=22041, node->name=COMP_NODE_BCKWD_iter14_b6_attention_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] callback,sys->id=0, tick=306117701039, node->id=5977, node->name=COMP_NODE_BCKWD_iter14_b6_attention_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] issue,sys->id=0, tick=306117701039, node->id=5978, node->name=COMP_NODE_BCKWD_iter14_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] callback,sys->id=2, tick=306117701039, node->id=22041, node->name=COMP_NODE_BCKWD_iter14_b6_attention_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] issue,sys->id=2, tick=306117701039, node->id=22042, node->name=COMP_NODE_BCKWD_iter14_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] callback,sys->id=0, tick=306117701040, node->id=5978, node->name=COMP_NODE_BCKWD_iter14_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] issue,sys->id=0, tick=306117701040, node->id=5979, node->name=COMP_NODE_BCKWD_iter14_b6_attention_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] callback,sys->id=2, tick=306117701040, node->id=22042, node->name=COMP_NODE_BCKWD_iter14_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] issue,sys->id=2, tick=306117701040, node->id=22043, node->name=COMP_NODE_BCKWD_iter14_b6_attention_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] callback,sys->id=0, tick=306117701041, node->id=5979, node->name=COMP_NODE_BCKWD_iter14_b6_attention_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] issue,sys->id=0, tick=306117701041, node->id=5980, node->name=COMP_NODE_BCKWD_iter14_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] callback,sys->id=2, tick=306117701041, node->id=22043, node->name=COMP_NODE_BCKWD_iter14_b6_attention_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] issue,sys->id=2, tick=306117701041, node->id=22044, node->name=COMP_NODE_BCKWD_iter14_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] callback,sys->id=0, tick=306117701042, node->id=5980, node->name=COMP_NODE_BCKWD_iter14_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] issue,sys->id=0, tick=306117701042, node->id=5981, node->name=COMP_NODE_BCKWD_iter14_b6_attention_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] callback,sys->id=2, tick=306117701042, node->id=22044, node->name=COMP_NODE_BCKWD_iter14_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] issue,sys->id=2, tick=306117701042, node->id=22045, node->name=COMP_NODE_BCKWD_iter14_b6_attention_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] callback,sys->id=0, tick=306117701043, node->id=5981, node->name=COMP_NODE_BCKWD_iter14_b6_attention_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] issue,sys->id=0, tick=306117701043, node->id=5982, node->name=COMP_NODE_BCKWD_iter14_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] callback,sys->id=2, tick=306117701043, node->id=22045, node->name=COMP_NODE_BCKWD_iter14_b6_attention_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] issue,sys->id=2, tick=306117701043, node->id=22046, node->name=COMP_NODE_BCKWD_iter14_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] callback,sys->id=0, tick=306117701044, node->id=5982, node->name=COMP_NODE_BCKWD_iter14_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:27.795] [workload] [debug] issue,sys->id=0, tick=306117701044, node->id=5983, node->name=COMP_NODE_BCKWD_iter14_b6_attention_compute, node->type=4
